Date_UT,RA_app,DEC_app,Helio_Ecl_Lon,Helio_Ecl_Lat,r,rdot,delta,deldot,VmagSn,VmagOb,S-O-T,S-O-T_flag,TDB-UT,Sky_motion,Sky_mot_PA,RelVel_ANG
2014-Oct-22 00:00,16 40 26.02,+34 36 31.1,255.2600,34.9924,129.3142195716,16.9567054,129.314219571605,16.9567054,17.0210685,17.0210817,0.0000,/*,0.0003,67.182435,0.0009462,73.363170
2014-Nov-21 00:00,16 40 29.18,+34 36 42.8,255.2737,34.9940,129.6079988080,16.9562736,129.607998808025,16.9562736,17.0203876,17.0203984,0.0000,/*,0.0003,67.182875,0.0009422,73.378543
2014-Dec-21 00:00,16 40 32.34,+34 36 54.4,255.2873,34.9955,129.9017702915,16.9558211,129.901770291465,16.9558211,17.0196826,17.0196935,0.0000,/*,0.0003,67.183620,0.0009382,73.392849
2015-Jan-20 00:00,16 40 35.48,+34 37 06.0,255.3009,34.9970,130.1955341239,16.9553977,130.195534123912,16.9553977,17.0190041,17.0190174,0.0000,/*,0.0003,67.184471,0.0009342,73.407615
2015-Feb-19 00:00,16 40 38.60,+34 37 17.4,255.3144,34.9985,130.4892908972,16.9549930,130.489290897199,16.9549930,17.0183538,17.0183665,0.0000,/*,0.0003,67.185198,0.0009302,73.423290
2015-Mar-21 00:00,16 40 41.72,+34 37 28.9,255.3279,35.0000,130.7830404920,16.9545695,130.783040492014,16.9545695,17.0176906,17.0177023,0.0000,/*,0.0003,67.185603,0.0009264,73.438628
2015-Apr-20 00:00,16 40 44.82,+34 37 40.3,255.3413,35.0015,131.0767825120,16.9541177,131.076782511963,16.9541177,17.0170053,17.0170156,0.0000,/*,0.0003,67.185586,0.0009226,73.453494
2015-May-20 00:00,16 40 47.91,+34 37 51.6,255.3547,35.0030,131.3705161946,16.9535937,131.370516194585,16.9535937,17.0162580,17.0162631,0.0000,/*,0.0003,67.185161,0.0009188,73.466811
2015-Jun-19 00:00,16 40 50.98,+34 38 02.8,255.3680,35.0045,131.6642400636,16.9529946,131.664240063633,16.9529946,17.0154316,17.0154338,0.0000,/*,0.0003,67.184445,0.0009151,73.477582
2015-Jul-19 00:00,16 40 54.05,+34 38 14.1,255.3813,35.0059,131.9579534535,16.9523837,131.957953453545,16.9523837,17.0145847,17.0145876,0.0000,/*,0.0003,68.183618,0.0009113,73.487375
2015-Aug-18 00:00,16 40 57.10,+34 38 25.2,255.3945,35.0074,132.2516562663,16.9517829,132.251656266252,16.9517829,17.0137471,17.0137499,0.0000,/*,0.0003,68.182887,0.0009075,73.497154
2015-Sep-17 00:00,16 41 00.14,+34 38 36.3,255.4076,35.0088,132.5453489197,16.9512189,132.545348919681,16.9512189,17.0129415,17.0129469,0.0000,/*,0.0003,68.182438,0.0009037,73.507472
2015-Oct-17 00:00,16 41 03.17,+34 38 47.4,255.4207,35.0103,132.8390323217,16.9507165,132.839032321679,16.9507165,17.0121996,17.0122081,0.0000,/*,0.0003,68.182392,0.0009000,73.519600
2015-Nov-16 00:00,16 41 06.18,+34 38 58.4,255.4337,35.0117,133.1327071710,16.9502145,133.132707171018,16.9502145,17.0114725,17.0114793,0.0000,/*,0.0003,68.182770,0.0008963,73.532440
2015-Dec-16 00:00,16 41 09.18,+34 39 09.3,255.4467,35.0131,133.4263729779,16.9496704,133.426372977930,16.9496704,17.0107105,17.0107148,0.0000,/*,0.0003,68.183481,0.0008927,73.544340
2016-Jan-15 00:00,16 41 12.18,+34 39 20.2,255.4597,35.0146,133.7200289434,16.9490801,133.720028943406,16.9490801,17.0099064,17.0099083,0.0000,/*,0.0003,68.184335,0.0008892,73.555069
2016-Feb-14 00:00,16 41 15.16,+34 39 31.1,255.4726,35.0160,134.0136740822,16.9484156,134.013674082231,16.9484156,17.0090323,17.0090301,0.0000,/*,0.0003,68.185100,0.0008856,73.563656
2016-Mar-15 00:00,16 41 18.12,+34 39 41.9,255.4854,35.0174,134.3073073034,16.9477146,134.307307303422,16.9477146,17.0081148,17.0081117,0.0000,/*,0.0003,68.185572,0.0008821,73.570510
2016-Apr-14 00:00,16 41 21.08,+34 39 52.6,255.4982,35.0188,134.6009284938,16.9470341,134.600928493825,16.9470341,17.0072128,17.0072110,0.0000,/*,0.0003,68.185628,0.0008785,73.577533
2016-May-14 00:00,16 41 24.02,+34 40 03.4,255.5109,35.0202,134.8945379552,16.9463545,134.894537955199,16.9463545,17.0063153,17.0063130,0.0000,/*,0.0003,68.185264,0.0008750,73.584594
2016-Jun-13 00:00,16 41 26.96,+34 40 14.0,255.5236,35.0215,135.1881356711,16.9456784,135.188135671100,16.9456784,17.0054224,17.0054202,0.0000,/*,0.0003,68.184580,0.0008715,73.591681
2016-Jul-13 00:00,16 41 29.88,+34 40 24.6,255.5362,35.0229,135.4817216887,16.9450003,135.481721688732,16.9450003,17.0045325,17.0045291,0.0000,/*,0.0003,68.183751,0.0008681,73.599019
2016-Aug-12 00:00,16 41 32.79,+34 40 35.2,255.5488,35.0243,135.7752954731,16.9442594,135.775295473061,16.9442594,17.0035862,17.0035792,0.0000,/*,0.0003,68.182985,0.0008646,73.604750
2016-Sep-11 00:00,16 41 35.69,+34 40 45.7,255.5614,35.0257,136.0688559966,16.9434764,136.068855996615,16.9434764,17.0025932,17.0025846,0.0000,/*,0.0003,68.182475,0.0008612,73.608763
2016-Oct-11 00:00,16 41 38.58,+34 40 56.2,255.5738,35.0270,136.3624029824,16.9427026,136.362402982409,16.9427026,17.0016043,17.0015961,0.0000,/*,0.0003,68.182356,0.0008578,73.612598
2016-Nov-10 00:00,16 41 41.45,+34 41 06.6,255.5863,35.0284,136.6559365948,16.9419346,136.655936594759,16.9419346,17.0006193,17.0006120,0.0000,/*,0.0003,68.182668,0.0008543,73.616185
2016-Dec-10 00:00,16 41 44.32,+34 41 17.0,255.5987,35.0297,136.9494572319,16.9412085,136.949457231891,16.9412085,16.9996738,16.9996690,0.0000,/*,0.0003,68.183337,0.0008509,73.620581
2017-Jan-09 00:00,16 41 47.17,+34 41 27.3,255.6110,35.0310,137.2429658636,16.9405285,137.242965863591,16.9405285,16.9987810,16.9987771,0.0000,/*,0.0003,69.184187,0.0008475,73.626655
2017-Feb-08 00:00,16 41 50.01,+34 41 37.6,255.6233,35.0324,137.5364623865,16.9398146,137.536462386458,16.9398146,16.9978657,16.9978594,0.0000,/*,0.0003,69.184987,0.0008442,73.632242
2017-Mar-10 00:00,16 41 52.85,+34 41 47.9,255.6355,35.0337,137.8299460734,16.9390439,137.829946073393,16.9390439,16.9968988,16.9968892,0.0000,/*,0.0003,69.185521,0.0008410,73.636325
2017-Apr-09 00:00,16 41 55.67,+34 41 58.1,255.6477,35.0350,138.1234159123,16.9382120,138.123415912316,16.9382120,16.9958744,16.9958603,0.0000,/*,0.0003,69.185653,0.0008377,73.638762
2017-May-09 00:00,16 41 58.48,+34 42 08.3,255.6599,35.0363,138.4168705860,16.9373000,138.416870586029,16.9373000,16.9947661,16.9947489,0.0000,/*,0.0003,69.185357,0.0008345,73.638356
2017-Jun-08 00:00,16 42 01.28,+34 42 18.4,255.6720,35.0376,138.7103092475,16.9363750,138.710309247452,16.9363750,16.9936340,16.9936172,0.0000,/*,0.0003,69.184716,0.0008312,73.636647
2017-Jul-08 00:00,16 42 04.06,+34 42 28.5,255.6840,35.0389,139.0037322391,16.9354908,139.003732239054,16.9354908,16.9925383,16.9925229,0.0000,/*,0.0003,69.183895,0.0008279,73.635742
2017-Aug-07 00:00,16 42 06.84,+34 42 38.6,255.6960,35.0402,139.2971400921,16.9346305,139.297140092093,16.9346305,16.9914652,16.9914515,0.0000,/*,0.0003,69.183099,0.0008246,73.635232
2017-Sep-06 00:00,16 42 09.61,+34 42 48.6,255.7080,35.0415,139.5905333685,16.9338074,139.590533368471,16.9338074,16.9904302,16.9904184,0.0000,/*,0.0003,69.182528,0.0008213,73.635741
2017-Oct-06 00:00,16 42 12.36,+34 42 58.6,255.7199,35.0428,139.8839126036,16.9329956,139.883912603576,16.9329956,16.9894162,16.9894027,0.0000,/*,0.0003,69.182332,0.0008181,73.637136
2017-Nov-05 00:00,16 42 15.11,+34 43 08.5,255.7317,35.0441,140.1772773072,16.9321301,140.177277307220,16.9321301,16.9883531,16.9883369,0.0000,/*,0.0003,69.182571,0.0008149,73.637008
2017-Dec-05 00:00,16 42 17.84,+34 43 18.4,255.7436,35.0454,140.4706266671,16.9312297,140.470626667123,16.9312297,16.9872527,16.9872354,0.0000,/*,0.0003,69.183189,0.0008117,73.635466
2018-Jan-04 00:00,16 42 20.57,+34 43 28.3,255.7553,35.0467,140.7639603587,16.9303168,140.763960358678,16.9303168,16.9861403,16.9861211,0.0000,/*,0.0003,69.184027,0.0008085,73.633359
2018-Feb-03 00:00,16 42 23.28,+34 43 38.1,255.7671,35.0479,141.0572780227,16.9293885,141.057278022704,16.9293885,16.9850080,16.9849890,0.0000,/*,0.0003,69.184857,0.0008054,73.630180
2018-Mar-05 00:00,16 42 25.98,+34 43 47.9,255.7787,35.0492,141.3505797946,16.9284876,141.350579794609,16.9284876,16.9838991,16.9838823,0.0000,/*,0.0003,69.185454,0.0008022,73.627350
2018-Apr-04 00:00,16 42 28.67,+34 43 57.6,255.7904,35.0505,141.6438662421,16.9276063,141.643866242073,16.9276063,16.9828169,16.9827989,0.0000,/*,0.0003,69.185665,0.0007990,73.625430
2018-May-04 00:00,16 42 31.35,+34 44 07.3,255.8020,35.0517,141.9371371411,16.9266929,141.937137141096,16.9266929,16.9817064,16.9816866,0.0000,/*,0.0003,69.185442,0.0007959,73.622618
2018-Jun-03 00:00,16 42 34.02,+34 44 17.0,255.8135,35.0530,142.2303919056,16.9257447,142.230391905620,16.9257447,16.9805619,16.9805404,0.0000,/*,0.0003,69.184852,0.0007928,73.618720
2018-Jul-03 00:00,16 42 36.68,+34 44 26.6,255.8250,35.0542,142.5236298912,16.9247464,142.523629891194,16.9247464,16.9793711,16.9793451,0.0000,/*,0.0003,69.184046,0.0007897,73.613383
2018-Aug-02 00:00,16 42 39.33,+34 44 36.3,255.8365,35.0555,142.8168500864,16.9237034,142.816850086429,16.9237034,16.9781269,16.9780997,0.0000,/*,0.0003,69.183226,0.0007866,73.605875
2018-Sep-01 00:00,16 42 41.97,+34 44 45.8,255.8479,35.0567,143.1100523287,16.9226866,143.110052328673,16.9226866,16.9768976,16.9768733,0.0000,/*,0.0003,69.182597,0.0007835,73.598222
2018-Oct-01 00:00,16 42 44.60,+34 44 55.4,255.8592,35.0579,143.4032374515,16.9217203,143.403237451482,16.9217203,16.9757184,16.9756956,0.0000,/*,0.0003,69.182322,0.0007803,73.591809
2018-Oct-31 00:00,16 42 47.22,+34 45 04.9,255.8705,35.0592,143.6964062004,16.9208013,143.696406200407,16.9208013,16.9745845,16.9745645,0.0000,/*,0.0003,69.182480,0.0007772,73.586447
2018-Nov-30 00:00,16 42 49.83,+34 45 14.3,255.8818,35.0604,143.9895594795,16.9199332,143.989559479474,16.9199332,16.9735049,16.9734875,0.0000,/*,0.0003,69.183040,0.0007741,73.582755
2018-Dec-30 00:00,16 42 52.43,+34 45 23.8,255.8930,35.0616,144.2826977641,16.9190509,144.282697764060,16.9190509,16.9724253,16.9724045,0.0000,/*,0.0003,69.183860,0.0007710,73.579353
2019-Jan-29 00:00,16 42 55.01,+34 45 33.2,255.9042,35.0628,144.5758202085,16.9181057,144.575820208488,16.9181057,16.9712862,16.9712619,0.0000,/*,0.0003,69.184716,0.0007680,73.574014
2019-Feb-28 00:00,16 42 57.59,+34 45 42.5,255.9154,35.0640,144.8689258269,16.9171154,144.868925826913,16.9171154,16.9700991,16.9700729,0.0000,/*,0.0003,69.185376,0.0007650,73.566947
2019-Mar-30 00:00,16 43 00.16,+34 45 51.9,255.9265,35.0653,145.1620139478,16.9160816,145.162013947823,16.9160816,16.9688680,16.9688387,0.0000,/*,0.0003,69.185667,0.0007620,73.558186
2019-Apr-29 00:00,16 43 02.71,+34 46 01.2,255.9375,35.0665,145.4550840107,16.9150426,145.455084010686,16.9150426,16.9676216,16.9675931,0.0000,/*,0.0003,69.185522,0.0007589,73.548299
2019-May-29 00:00,16 43 05.26,+34 46 10.4,255.9485,35.0677,145.7481364479,16.9140547,145.748136447866,16.9140547,16.9664194,16.9663941,0.0000,/*,0.0003,69.184988,0.0007559,73.539396
2019-Jun-28 00:00,16 43 07.80,+34 46 19.7,255.9595,35.0689,146.0411720963,16.9130934,146.041172096306,16.9130934,16.9652487,16.9652235,0.0000,/*,0.0003,69.184204,0.0007528,73.531411
2019-Jul-28 00:00,16 43 10.32,+34 46 28.9,255.9704,35.0701,146.3341911725,16.9121413,146.334191172532,16.9121413,16.9640880,16.9640629,0.0000,/*,0.0003,69.183367,0.0007498,73.523587
2019-Aug-27 00:00,16 43 12.84,+34 46 38.0,255.9813,35.0713,146.6271937975,16.9111939,146.627193797502,16.9111939,16.9629338,16.9629083,0.0000,/*,0.0003,69.182685,0.0007468,73.515975
2019-Sep-26 00:00,16 43 15.34,+34 46 47.2,255.9921,35.0725,146.9201797259,16.9102063,146.920179725874,16.9102063,16.9617436,16.9617152,0.0000,/*,0.0003,69.182333,0.0007438,73.507116
2019-Oct-26 00:00,16 43 17.84,+34 46 56.3,256.0029,35.0736,147.2131483431,16.9092046,147.213148343138,16.9092046,16.9605320,16.9605035,0.0000,/*,0.0003,69.182409,0.0007407,73.497011
2019-Nov-25 00:00,16 43 20.32,+34 47 05.4,256.0136,35.0748,147.5060999008,16.9082450,147.506099900836,16.9082450,16.9593557,16.9593299,0.0000,/*,0.0003,69.182904,0.0007377,73.487556
2019-Dec-25 00:00,16 43 22.80,+34 47 14.4,256.0243,35.0760,147.7990351310,16.9073156,147.799035130974,16.9073156,16.9582107,16.9581864,0.0000,/*,0.0003,69.183694,0.0007347,73.478741
2020-Jan-24 00:00,16 43 25.26,+34 47 23.4,256.0350,35.0772,148.0919546220,16.9064294,148.091954622007,16.9064294,16.9571079,16.9570859,0.0000,/*,0.0003,69.184565,0.0007317,73.470930
2020-Feb-23 00:00,16 43 27.72,+34 47 32.4,256.0456,35.0784,148.3848591273,16.9055803,148.384859127338,16.9055803,16.9560481,16.9560267,0.0000,/*,0.0002,69.185281,0.0007287,73.464592
2020-Mar-24 00:00,16 43 30.16,+34 47 41.3,256.0561,35.0795,148.6777486562,16.9046893,148.677748656168,16.9046893,16.9549560,16.9549312,0.0000,/*,0.0002,69.185651,0.0007257,73.457365
2020-Apr-23 00:00,16 43 32.60,+34 47 50.2,256.0667,35.0807,148.9706222731,16.9037449,148.970622273076,16.9037449,16.9538103,16.9537825,0.0000,/*,0.0002,69.185587,0.0007228,73.448215
2020-May-23 00:00,16 43 35.02,+34 47 59.1,256.0771,35.0819,149.2634792682,16.9027741,149.263479268194,16.9027741,16.9526343,16.9526045,0.0000,/*,0.0002,69.185114,0.0007199,73.437834
2020-Jun-22 00:00,16 43 37.44,+34 48 08.0,256.0876,35.0830,149.5563191635,16.9017763,149.556319163547,16.9017763,16.9514250,16.9513947,0.0000,/*,0.0002,69.184360,0.0007169,73.425812
2020-Jul-22 00:00,16 43 39.84,+34 48 16.8,256.0980,35.0842,149.8491420232,16.9008180,149.849142023200,16.9008180,16.9502439,16.9502169,0.0000,/*,0.0002,69.183518,0.0007139,73.413924
2020-Aug-21 00:00,16 43 42.24,+34 48 25.6,256.1083,35.0853,150.1419490431,16.8999482,150.141949043095,16.8999482,16.9491473,16.9491245,0.0000,/*,0.0002,69.182794,0.0007109,73.404429
2020-Sep-20 00:00,16 43 44.62,+34 48 34.3,256.1186,35.0865,150.4347414559,16.8991284,150.434741455866,16.8991284,16.9481038,16.9480837,0.0000,/*,0.0002,69.182372,0.0007079,73.396468
2020-Oct-20 00:00,16 43 47.00,+34 48 43.0,256.1289,35.0876,150.7275200680,16.8983518,150.727520068034,16.8983518,16.9471065,16.9470884,0.0000,/*,0.0002,69.182366,0.0007049,73.389907
2020-Nov-19 00:00,16 43 49.36,+34 48 51.7,256.1391,35.0888,151.0202854665,16.8975925,151.020285466523,16.8975925,16.9461348,16.9461156,0.0000,/*,0.0002,69.182788,0.0007020,73.384386
2020-Dec-19 00:00,16 43 51.72,+34 49 00.4,256.1493,35.0899,151.3130373297,16.8967888,151.313037329740,16.8967888,16.9451225,16.9451011,0.0000,/*,0.0002,69.183535,0.0006991,73.377391
2021-Jan-18 00:00,16 43 54.06,+34 49 09.0,256.1594,35.0910,151.6057750834,16.8959706,151.605775083400,16.8959706,16.9440908,16.9440694,0.0000,/*,0.0002,69.184406,0.0006962,73.369263
2021-Feb-17 00:00,16 43 56.40,+34 49 17.6,256.1695,35.0922,151.8984988752,16.8951761,151.898498875220,16.8951761,16.9430806,16.9430597,0.0000,/*,0.0002,69.185166,0.0006933,73.361499
2021-Mar-19 00:00,16 43 58.72,+34 49 26.2,256.1796,35.0933,152.1912089788,16.8943967,152.191208978837,16.8943967,16.9420821,16.9420631,0.0000,/*,0.0002,69.185611,0.0006903,73.353623
2021-Apr-18 00:00,16 44 01.04,+34 49 34.7,256.1896,35.0944,152.4839059866,16.8936678,152.483905986616,16.8936678,16.9411309,16.9411152,0.0000,/*,0.0002,69.185629,0.0006874,73.346929
2021-May-18 00:00,16 44 03.34,+34 49 43.2,256.1996,35.0955,152.7765908501,16.8929828,152.776590850144,16.8929828,16.9402301,16.9402147,0.0000,/*,0.0002,69.185227,0.0006845,73.342041
2021-Jun-17 00:00,16 44 05.64,+34 49 51.6,256.2095,35.0966,153.0692637010,16.8922802,153.069263701042,16.8922802,16.9393157,16.9392992,0.0000,/*,0.0002,69.184515,0.0006816,73.336672
2021-Jul-17 00:00,16 44 07.92,+34 50 00.1,256.2194,35.0977,153.3619242521,16.8915658,153.361924252075,16.8915658,16.9383880,16.9383714,0.0000,/*,0.0002,69.183676,0.0006788,73.330645
2021-Aug-16 00:00,16 44 10.20,+34 50 08.5,256.2292,35.0989,153.6545724683,16.8908512,153.654572468331,16.8908512,16.9374604,16.9374425,0.0000,/*,0.0002,69.182918,0.0006759,73.324437
2021-Sep-15 00:00,16 44 12.47,+34 50 16.8,256.2390,35.1000,153.9472082569,16.8901433,153.947208256892,16.8901433,16.9365317,16.9365158,0.0000,/*,0.0002,69.182432,0.0006730,73.317537
2021-Oct-15 00:00,16 44 14.72,+34 50 25.1,256.2488,35.1011,154.2398323271,16.8895085,154.239832327084,16.8895085,16.9356675,16.9356573,0.0000,/*,0.0002,69.182345,0.0006701,73.312137
2021-Nov-14 00:00,16 44 16.97,+34 50 33.4,256.2585,35.1021,154.5324462682,16.8889644,154.532446268203,16.8889644,16.9348975,16.9348909,0.0000,/*,0.0002,69.182690,0.0006672,73.309751
2021-Dec-14 00:00,16 44 19.21,+34 50 41.7,256.2682,35.1032,154.8250512438,16.8884743,154.825051243830,16.8884743,16.9341852,16.9341818,0.0000,/*,0.0002,69.183383,0.0006644,73.309176
2022-Jan-13 00:00,16 44 21.44,+34 50 49.9,256.2778,35.1043,155.1176481029,16.8880240,155.117648102887,16.8880240,16.9335187,16.9335175,0.0000,/*,0.0002,69.184241,0.0006615,73.310269
2022-Feb-12 00:00,16 44 23.66,+34 50 58.1,256.2874,35.1054,155.4102371765,16.8875579,155.410237176467,16.8875579,16.9328499,16.9328451,0.0000,/*,0.0002,69.185034,0.0006588,73.311654
2022-Mar-14 00:00,16 44 25.87,+34 51 06.3,256.2969,35.1065,155.7028176403,16.8870356,155.702817640263,16.8870356,16.9321255,16.9321180,0.0000,/*,0.0002,69.185547,0.0006561,73.310978
2022-Apr-13 00:00,16 44 28.07,+34 51 14.4,256.3065,35.1076,155.9953888549,16.8865010,155.995388854949,16.8865010,16.9313819,16.9313754,0.0000,/*,0.0002,69.185651,0.0006533,73.309227
2022-May-13 00:00,16 44 30.26,+34 51 22.5,256.3159,35.1086,156.2879509679,16.8859812,156.287950967854,16.8859812,16.9306520,16.9306455,0.0000,/*,0.0002,69.185326,0.0006505,73.307580
2022-Jun-12 00:00,16 44 32.44,+34 51 30.5,256.3254,35.1097,156.5805043450,16.8855037,156.580504344955,16.8855037,16.9299565,16.9299538,0.0000,/*,0.0002,69.184665,0.0006477,73.306507
2022-Jul-12 00:00,16 44 34.61,+34 51 38.6,256.3347,35.1107,156.8730501551,16.8851135,156.873050155097,16.8851135,16.9293447,16.9293479,0.0000,/*,0.0002,69.183838,0.0006450,73.308024
2022-Aug-11 00:00,16 44 36.78,+34 51 46.5,256.3441,35.1118,157.1655898169,16.8847787,157.165589816882,16.8847787,16.9287980,16.9288025,0.0000,/*,0.0002,69.183052,0.0006422,73.311982
2022-Sep-10 00:00,16 44 38.93,+34 51 54.5,256.3534,35.1128,157.4581238287,16.8844610,157.458123828742,16.8844610,16.9282723,16.9282777,0.0000,/*,0.0002,69.182505,0.0006395,73.316695
2022-Oct-10 00:00,16 44 41.08,+34 52 02.4,256.3627,35.1139,157.7506524629,16.8841602,157.750652462913,16.8841602,16.9277656,16.9277722,0.0000,/*,0.0002,69.182340,0.0006368,73.322119
2022-Nov-09 00:00,16 44 43.22,+34 52 10.3,256.3719,35.1149,158.0431758737,16.8838499,158.043175873711,16.8838499,16.9272551,16.9272603,0.0000,/*,0.0002,69.182608,0.0006342,73.327398
2022-Dec-09 00:00,16 44 45.34,+34 52 18.1,256.3811,35.1160,158.3356939304,16.8835520,158.335693930428,16.8835520,16.9267519,16.9267592,0.0000,/*,0.0002,69.183244,0.0006315,73.332445
2023-Jan-08 00:00,16 44 47.46,+34 52 25.9,256.3903,35.1170,158.6282073150,16.8833186,158.628207315003,16.8833186,16.9263095,16.9263215,0.0000,/*,0.0002,69.184084,0.0006288,73.339283
2023-Feb-07 00:00,16 44 49.57,+34 52 33.7,256.3994,35.1180,158.9207171275,16.8831302,158.920717127469,16.8831302,16.9259191,16.9259328,0.0000,/*,0.0002,69.184900,0.0006262,73.347923
2023-Mar-09 00:00,16 44 51.67,+34 52 41.4,256.4085,35.1190,159.2132239835,16.8829775,159.213223983540,16.8829775,16.9255674,16.9255833,0.0000,/*,0.0002,69.185471,0.0006236,73.357906
2023-Apr-08 00:00,16 44 53.77,+34 52 49.1,256.4175,35.1200,159.5057284466,16.8828510,159.505728446621,16.8828510,16.9252486,16.9252654,0.0000,/*,0.0002,69.185651,0.0006211,73.369388
2023-May-08 00:00,16 44 55.85,+34 52 56.8,256.4265,35.1210,159.7982304625,16.8826830,159.798230462522,16.8826830,16.9248992,16.9249123,0.0000,/*,0.0002,69.185402,0.0006186,73.380147
2023-Jun-07 00:00,16 44 57.93,+34 53 04.4,256.4355,35.1220,160.0907291649,16.8824742,160.090729164876,16.8824742,16.9245071,16.9245185,0.0000,/*,0.0002,69.184796,0.0006161,73.389245
2023-Jul-07 00:00,16 45 00.00,+34 53 12.0,256.4444,35.1230,160.3832242429,16.8822734,160.383224242943,16.8822734,16.9241179,16.9241305,0.0000,/*,0.0002,69.183990,0.0006136,73.398199
2023-Aug-06 00:00,16 45 02.06,+34 53 19.6,256.4533,35.1240,160.6757159669,16.8820884,160.675715966876,16.8820884,16.9237422,16.9237566,0.0000,/*,0.0002,69.183185,0.0006111,73.407268
2023-Sep-05 00:00,16 45 04.11,+34 53 27.1,256.4622,35.1250,160.9682049927,16.8819701,160.968204992722,16.8819701,16.9234272,16.9234468,0.0000,/*,0.0002,69.182585,0.0006086,73.418004
2023-Oct-05 00:00,16 45 06.15,+34 53 34.6,256.4710,35.1260,161.2606928314,16.8819511,161.260692831408,16.8819511,16.9232134,16.9232384,0.0000,/*,0.0002,69.182347,0.0006061,73.432389
2023-Nov-04 00:00,16 45 08.19,+34 53 42.0,256.4798,35.1270,161.5531807651,16.8819706,161.553180765115,16.8819706,16.9230491,16.9230758,0.0000,/*,0.0002,69.182542,0.0006036,73.448869
2023-Dec-04 00:00,16 45 10.22,+34 53 49.4,256.4886,35.1279,161.8456691726,16.8820012,161.845669172649,16.8820012,16.9229036,16.9229306,0.0000,/*,0.0002,69.183124,0.0006013,73.466294
2024-Jan-03 00:00,16 45 12.24,+34 53 56.8,256.4973,35.1289,162.1381580811,16.8820228,162.138158081125,16.8820228,16.9227576,16.9227827,0.0000,/*,0.0002,69.183941,0.0005989,73.484132
2024-Feb-02 00:00,16 45 14.25,+34 54 04.1,256.5060,35.1299,162.4306468667,16.8819860,162.430646866661,16.8819860,16.9225582,16.9225804,0.0000,/*,0.0002,69.184772,0.0005966,73.500120
2024-Mar-03 00:00,16 45 16.26,+34 54 11.4,256.5147,35.1308,162.7231347883,16.8819316,162.723134788297,16.8819316,16.9223368,16.9223593,0.0000,/*,0.0002,69.185393,0.0005943,73.514962
2024-Apr-02 00:00,16 45 18.25,+34 54 18.7,256.5233,35.1317,163.0156220297,16.8819099,163.015622029721,16.8819099,16.9221463,16.9221706,0.0000,/*,0.0002,69.185641,0.0005920,73.530800
2024-May-02 00:00,16 45 20.24,+34 54 25.9,256.5319,35.1327,163.3081090275,16.8819052,163.308109027518,16.8819052,16.9219741,16.9220003,0.0000,/*,0.0002,69.185461,0.0005898,73.547191
2024-Jun-01 00:00,16 45 22.23,+34 54 33.1,256.5405,35.1336,163.6005962688,16.8819390,163.600596268835,16.8819390,16.9218413,16.9218702,0.0000,/*,0.0002,69.184909,0.0005875,73.565010
2024-Jul-01 00:00,16 45 24.20,+34 54 40.3,256.5490,35.1345,163.8930844257,16.8820009,163.893084425657,16.8820009,16.9217452,16.9217739,0.0000,/*,0.0002,69.184129,0.0005853,73.584652
2024-Jul-31 00:00,16 45 26.17,+34 54 47.4,256.5575,35.1355,164.1855733394,16.8820239,164.185573339432,16.8820239,16.9216171,16.9216436,0.0000,/*,0.0002,69.183317,0.0005831,73.603407
2024-Aug-30 00:00,16 45 28.13,+34 54 54.5,256.5659,35.1364,164.4780624029,16.8820228,164.478062402900,16.8820228,16.9214639,16.9214899,0.0000,/*,0.0002,69.182675,0.0005810,73.621190
2024-Sep-29 00:00,16 45 30.08,+34 55 01.6,256.5744,35.1373,164.7705515207,16.8820290,164.770551520723,16.8820290,16.9213183,16.9213441,0.0000,/*,0.0002,69.182371,0.0005788,73.639247
2024-Oct-29 00:00,16 45 32.03,+34 55 08.6,256.5828,35.1382,165.0630407355,16.8820427,165.063040735474,16.8820427,16.9211771,16.9212051,0.0000,/*,0.0002,69.182491,0.0005767,73.657142
2024-Nov-28 00:00,16 45 33.97,+34 55 15.6,256.5912,35.1391,165.3555306366,16.8821143,165.355530636550,16.8821143,16.9210910,16.9211239,0.0000,/*,0.0002,69.183013,0.0005745,73.676784
2024-Dec-28 00:00,16 45 35.90,+34 55 22.6,256.5995,35.1400,165.6480224111,16.8822476,165.648022411128,16.8822476,16.9210754,16.9211102,0.0000,/*,0.0002,69.183803,0.0005724,73.699348
2025-Jan-27 00:00,16 45 37.83,+34 55 29.5,256.6078,35.1409,165.9405164962,16.8823777,165.940516496245,16.8823777,16.9210658,16.9211003,0.0000,/*,0.0002,69.184645,0.0005704,73.722482
2025-Feb-26 00:00,16 45 39.75,+34 55 36.4,256.6161,35.1418,166.2330126490,16.8824828,166.233012648966,16.8824828,16.9210386,16.9210715,0.0000,/*,0.0002,69.185311,0.0005684,73.745369
2025-Mar-28 00:00,16 45 41.66,+34 55 43.2,256.6244,35.1426,166.5255102371,16.8825310,166.525510237067,16.8825310,16.9209650,16.9209923,0.0000,/*,0.0002,69.185623,0.0005665,73.767062
2025-Apr-27 00:00,16 45 43.57,+34 55 50.1,256.6326,35.1435,166.8180078776,16.8824978,166.818007877627,16.8824978,16.9208083,16.9208319,0.0000,/*,0.0002,69.185511,0.0005645,73.785588
