Date_UT,RA_app,DEC_app,Helio_Ecl_Lon,Helio_Ecl_Lat,r,rdot,delta,deldot,VmagSn,VmagOb,S-O-T,S-O-T_flag,TDB-UT,Sky_motion,Sky_mot_PA,RelVel_ANG
2019-Jun-12 00:00,19 36 11.30,-32 22 17.6,290.1345,-36.6792,120.9131949560,15.0363005,120.913194956032,15.0363005,15.3458096,15.3457949,0.0000,/*,0.0006,69.184645,0.0020980,158.62354
2019-Jul-12 00:00,19 36 13.90,-32 23 41.8,290.1423,-36.7036,121.1737066913,15.0361963,121.173706691338,15.0361963,15.3444617,15.3444471,0.0000,/*,0.0006,69.183810,0.0020893,158.61504
2019-Aug-11 00:00,19 36 16.49,-32 25 05.7,290.1500,-36.7278,121.4342166338,15.0360924,121.434216633773,15.0360924,15.3431214,15.3431069,0.0000,/*,0.0006,69.183020,0.0020805,158.60667
2019-Sep-10 00:00,19 36 19.08,-32 26 29.2,290.1577,-36.7519,121.6947248159,15.0359872,121.694724815886,15.0359872,15.3417905,15.3417751,0.0000,/*,0.0006,69.182474,0.0020719,158.59798
2019-Oct-10 00:00,19 36 21.65,-32 27 52.3,290.1653,-36.7760,121.9552306700,15.0358207,121.955230670008,15.0358207,15.3404159,15.3403980,0.0000,/*,0.0006,69.182314,0.0020633,158.58960
2019-Nov-09 00:00,19 36 24.22,-32 29 15.1,290.1729,-36.7999,122.2157332477,15.0356168,122.215733247748,15.0356168,15.3390105,15.3389922,0.0000,/*,0.0006,69.182594,0.0020548,158.58265
2019-Dec-09 00:00,19 36 26.78,-32 30 37.6,290.1805,-36.8238,122.4762324410,15.0354324,122.476232441008,15.0354324,15.3376248,15.3376070,0.0000,/*,0.0006,69.183249,0.0020463,158.57667
2020-Jan-08 00:00,19 36 29.33,-32 31 59.7,290.1881,-36.8475,122.7367284734,15.0352553,122.736728473429,15.0352553,15.3362493,15.3362324,0.0000,/*,0.0006,69.184106,0.0020379,158.57132
2020-Feb-07 00:00,19 36 31.86,-32 33 21.5,290.1957,-36.8711,122.9972217041,15.0351128,122.997221704085,15.0351128,15.3349073,15.3348925,0.0000,/*,0.0006,69.184933,0.0020295,158.56629
2020-Mar-08 00:00,19 36 34.39,-32 34 42.9,290.2032,-36.8947,123.2577128886,15.0350080,123.257712888585,15.0350080,15.3336101,15.3335953,0.0000,/*,0.0006,69.185506,0.0020211,158.56021
2020-Apr-07 00:00,19 36 36.91,-32 36 04.0,290.2107,-36.9181,123.5182019249,15.0348584,123.518201924926,15.0348584,15.3322870,15.3322700,0.0000,/*,0.0006,69.185677,0.0020128,158.55335
2020-May-07 00:00,19 36 39.43,-32 37 24.8,290.2182,-36.9415,123.7786878218,15.0346467,123.778687821752,15.0346467,15.3309178,15.3308989,0.0000,/*,0.0006,69.185411,0.0020046,158.54685
2020-Jun-06 00:00,19 36 41.93,-32 38 45.2,290.2256,-36.9647,124.0391696599,15.0343844,124.039169659919,15.0343844,15.3295129,15.3294910,0.0000,/*,0.0006,69.184786,0.0019965,158.54102
2020-Jul-06 00:00,19 36 44.42,-32 40 05.3,290.2330,-36.9879,124.2996463391,15.0340603,124.299646339112,15.0340603,15.3280556,15.3280321,0.0000,/*,0.0006,69.183965,0.0019884,158.53706
2020-Aug-05 00:00,19 36 46.91,-32 41 25.1,290.2404,-37.0110,124.5601173317,15.0337419,124.560117331718,15.0337419,15.3265996,15.3265779,0.0000,/*,0.0006,69.183152,0.0019803,158.53534
2020-Sep-04 00:00,19 36 49.38,-32 42 44.5,290.2478,-37.0339,124.8205833511,15.0334819,124.820583351067,15.0334819,15.3251977,15.3251776,0.0000,/*,0.0006,69.182550,0.0019723,158.53441
2020-Oct-04 00:00,19 36 51.85,-32 44 03.7,290.2552,-37.0568,125.0810451594,15.0332585,125.081045159374,15.0332585,15.3238317,15.3238133,0.0000,/*,0.0006,69.182313,0.0019643,158.53380
2020-Nov-03 00:00,19 36 54.30,-32 45 22.5,290.2625,-37.0796,125.3415034478,15.0330770,125.341503447797,15.0330770,15.3225078,15.3224916,0.0000,/*,0.0006,69.182512,0.0019563,158.53304
2020-Dec-03 00:00,19 36 56.75,-32 46 41.0,290.2697,-37.1023,125.6019588312,15.0329060,125.601958831214,15.0329060,15.3212067,15.3211890,0.0000,/*,0.0006,69.183105,0.0019484,158.53116
2021-Jan-02 00:00,19 36 59.19,-32 47 59.1,290.2770,-37.1249,125.8624108075,15.0326844,125.862410807463,15.0326844,15.3198694,15.3198497,0.0000,/*,0.0006,69.183938,0.0019405,158.52940
2021-Feb-01 00:00,19 37 01.62,-32 49 17.0,290.2842,-37.1474,126.1228586264,15.0324357,126.122858626416,15.0324357,15.3185102,15.3184906,0.0000,/*,0.0006,69.184787,0.0019327,158.52872
2021-Mar-03 00:00,19 37 04.04,-32 50 34.5,290.2914,-37.1698,126.3833021456,15.0321813,126.383302145620,15.0321813,15.3171522,15.3171315,0.0000,/*,0.0006,69.185420,0.0019250,158.52863
2021-Apr-02 00:00,19 37 06.45,-32 51 51.7,290.2986,-37.1922,126.6437411588,15.0319237,126.643741158794,15.0319237,15.3157923,15.3157722,0.0000,/*,0.0006,69.185672,0.0019172,158.52972
2021-May-02 00:00,19 37 08.85,-32 53 08.7,290.3058,-37.2144,126.9041759910,15.0317078,126.904175991016,15.0317078,15.3144697,15.3144524,0.0000,/*,0.0006,69.185486,0.0019095,158.53156
2021-Jun-01 00:00,19 37 11.24,-32 54 25.3,290.3129,-37.2366,127.1646074531,15.0315194,127.164607453133,15.0315194,15.3131825,15.3131648,0.0000,/*,0.0006,69.184921,0.0019019,158.53271
2021-Jul-01 00:00,19 37 13.62,-32 55 41.6,290.3200,-37.2586,127.4250354772,15.0313093,127.425035477228,15.0313093,15.3118843,15.3118655,0.0000,/*,0.0006,69.184124,0.0018942,158.53383
2021-Jul-31 00:00,19 37 16.00,-32 56 57.6,290.3270,-37.2806,127.6854596497,15.0310802,127.685459649697,15.0310802,15.3105742,15.3105552,0.0000,/*,0.0006,69.183297,0.0018867,158.53557
2021-Aug-30 00:00,19 37 18.36,-32 58 13.3,290.3341,-37.3025,127.9458796474,15.0308182,127.945879647351,15.0308182,15.3092432,15.3092218,0.0000,/*,0.0006,69.182645,0.0018792,158.53796
2021-Sep-29 00:00,19 37 20.72,-32 59 28.7,290.3411,-37.3243,128.2062948551,15.0305376,128.206294855074,15.0305376,15.3078940,15.3078729,0.0000,/*,0.0006,69.182334,0.0018717,158.54228
2021-Oct-29 00:00,19 37 23.06,-33 00 43.8,290.3481,-37.3460,128.4667055397,15.0303109,128.466705539728,15.0303109,15.3065880,15.3065704,0.0000,/*,0.0006,69.182452,0.0018643,158.54829
2021-Nov-28 00:00,19 37 25.40,-33 01 58.6,290.3550,-37.3676,128.7271129320,15.0301494,128.727112931962,15.0301494,15.3053441,15.3053286,0.0000,/*,0.0006,69.182976,0.0018568,158.55439
2021-Dec-28 00:00,19 37 27.73,-33 03 13.1,290.3619,-37.3892,128.9875180124,15.0300446,128.987518012419,15.0300446,15.3041537,15.3041407,0.0000,/*,0.0006,69.183774,0.0018494,158.56026
2022-Jan-27 00:00,19 37 30.05,-33 04 27.3,290.3688,-37.4106,129.2479217538,15.0299943,129.247921753763,15.0299943,15.3030190,15.3030080,0.0000,/*,0.0005,69.184631,0.0018419,158.56512
2022-Feb-26 00:00,19 37 32.35,-33 05 41.2,290.3757,-37.4320,129.5083246083,15.0299242,129.508324608320,15.0299242,15.3018821,15.3018688,0.0000,/*,0.0005,69.185316,0.0018346,158.56853
2022-Mar-28 00:00,19 37 34.65,-33 06 54.8,290.3825,-37.4533,129.7687257494,15.0297971,129.768725749398,15.0297971,15.3007022,15.3006866,0.0000,/*,0.0005,69.185648,0.0018273,158.57221
2022-Apr-27 00:00,19 37 36.95,-33 08 08.2,290.3893,-37.4745,130.0291244144,15.0296480,130.029124414436,15.0296480,15.2995047,15.2994889,0.0000,/*,0.0005,69.185547,0.0018201,158.57704
2022-May-27 00:00,19 37 39.23,-33 09 21.2,290.3961,-37.4956,130.2895203456,15.0294795,130.289520345571,15.0294795,15.2982938,15.2982773,0.0000,/*,0.0005,69.185049,0.0018129,158.58304
2022-Jun-26 00:00,19 37 41.50,-33 10 34.0,290.4029,-37.5167,130.5499134649,15.0293328,130.549913464877,15.0293328,15.2970997,15.2970851,0.0000,/*,0.0005,69.184286,0.0018057,158.59073
2022-Jul-26 00:00,19 37 43.76,-33 11 46.5,290.4096,-37.5376,130.8103046785,15.0292665,130.810304678531,15.0292665,15.2959762,15.2959654,0.0000,/*,0.0005,69.183452,0.0017985,158.59905
2022-Aug-25 00:00,19 37 46.02,-33 12 58.7,290.4163,-37.5585,131.0706952088,15.0292438,131.070695208798,15.0292438,15.2948998,15.2948902,0.0000,/*,0.0005,69.182755,0.0017914,158.60674
2022-Sep-24 00:00,19 37 48.26,-33 14 10.6,290.4230,-37.5793,131.3310855502,15.0292422,131.331085550245,15.0292422,15.2938482,15.2938393,0.0000,/*,0.0005,69.182374,0.0017843,158.61413
2022-Oct-24 00:00,19 37 50.50,-33 15 22.2,290.4296,-37.6000,131.5914760709,15.0292637,131.591476070945,15.0292637,15.2928235,15.2928152,0.0000,/*,0.0005,69.182412,0.0017772,158.62117
2022-Nov-23 00:00,19 37 52.72,-33 16 33.6,290.4362,-37.6206,131.8518668088,15.0292628,131.851866808765,15.0292628,15.2917865,15.2917773,0.0000,/*,0.0005,69.182867,0.0017702,158.62826
2022-Dec-23 00:00,19 37 54.94,-33 17 44.6,290.4428,-37.6412,132.1122574927,15.0292650,132.112257492655,15.0292650,15.2907521,15.2907440,0.0000,/*,0.0005,69.183624,0.0017632,158.63644
2023-Jan-22 00:00,19 37 57.15,-33 18 55.4,290.4494,-37.6617,132.3726486984,15.0293282,132.372648698425,15.0293282,15.2897720,15.2897666,0.0000,/*,0.0005,69.184482,0.0017562,158.64507
2023-Feb-21 00:00,19 37 59.35,-33 20 05.9,290.4559,-37.6820,132.6330413534,15.0294301,132.633041353354,15.0294301,15.2888315,15.2888280,0.0000,/*,0.0005,69.185209,0.0017492,158.65337
2023-Mar-23 00:00,19 38 01.54,-33 21 16.2,290.4624,-37.7023,132.8934361642,15.0295774,132.893436164216,15.0295774,15.2879357,15.2879346,0.0000,/*,0.0005,69.185610,0.0017422,158.66119
2023-Apr-22 00:00,19 38 03.72,-33 22 26.1,290.4688,-37.7226,133.1538339718,15.0297680,133.153833971753,15.0297680,15.2870884,15.2870880,0.0000,/*,0.0005,69.185588,0.0017353,158.66758
2023-May-22 00:00,19 38 05.89,-33 23 35.8,290.4753,-37.7427,133.4142348265,15.0299217,133.414234826525,15.0299217,15.2862207,15.2862182,0.0000,/*,0.0005,69.185157,0.0017285,158.67299
2023-Jun-21 00:00,19 38 08.06,-33 24 45.2,290.4817,-37.7628,133.6746379479,15.0300331,133.674637947901,15.0300331,15.2853204,15.2853169,0.0000,/*,0.0005,69.184435,0.0017217,158.67895
2023-Jul-21 00:00,19 38 10.21,-33 25 54.4,290.4881,-37.7828,133.9350429656,15.0301419,133.935042965631,15.0301419,15.2844212,15.2844173,0.0000,/*,0.0005,69.183603,0.0017149,158.68572
2023-Aug-20 00:00,19 38 12.36,-33 27 03.3,290.4944,-37.8027,134.1954497617,15.0302458,134.195449761688,15.0302458,15.2835180,15.2835150,0.0000,/*,0.0005,69.182871,0.0017081,158.69380
2023-Sep-19 00:00,19 38 14.50,-33 28 11.9,290.5008,-37.8225,134.4558587451,15.0304052,134.455858745106,15.0304052,15.2826605,15.2826614,0.0000,/*,0.0005,69.182425,0.0017014,158.70319
2023-Oct-19 00:00,19 38 16.63,-33 29 20.2,290.5071,-37.8423,134.7162714048,15.0306658,134.716271404842,15.0306658,15.2818962,15.2819008,0.0000,/*,0.0005,69.182387,0.0016947,158.71204
2023-Nov-18 00:00,19 38 18.75,-33 30 28.3,290.5134,-37.8620,134.9766890534,15.0309779,134.976689053396,15.0309779,15.2811852,15.2811921,0.0000,/*,0.0005,69.182775,0.0016879,158.71963
2023-Dec-18 00:00,19 38 20.86,-33 31 36.1,290.5196,-37.8816,135.2371124171,15.0313232,135.237112417117,15.0313232,15.2805113,15.2805200,0.0000,/*,0.0005,69.183492,0.0016813,158.72591
2024-Jan-17 00:00,19 38 22.96,-33 32 43.7,290.5258,-37.9011,135.4975419469,15.0316761,135.497541946898,15.0316761,15.2798572,15.2798645,0.0000,/*,0.0005,69.184345,0.0016746,158.73043
2024-Feb-16 00:00,19 38 25.06,-33 33 50.9,290.5320,-37.9205,135.7579771398,15.0319788,135.757977139778,15.0319788,15.2791665,15.2791720,0.0000,/*,0.0005,69.185103,0.0016680,158.73460
2024-Mar-17 00:00,19 38 27.14,-33 34 58.0,290.5382,-37.9399,136.0184173460,15.0322650,136.018417345988,15.0322650,15.2784620,15.2784684,0.0000,/*,0.0005,69.185564,0.0016615,158.73959
2024-Apr-16 00:00,19 38 29.22,-33 36 04.7,290.5444,-37.9592,136.2788627643,15.0325764,136.278862764278,15.0325764,15.2777846,15.2777915,0.0000,/*,0.0005,69.185613,0.0016550,158.74465
2024-May-16 00:00,19 38 31.29,-33 37 11.2,290.5505,-37.9784,136.5393136788,15.0329061,136.539313678768,15.0329061,15.2771257,15.2771343,0.0000,/*,0.0005,69.185246,0.0016485,158.74994
2024-Jun-15 00:00,19 38 33.35,-33 38 17.4,290.5566,-37.9976,136.7997706840,15.0332854,136.799770684022,15.0332854,15.2765133,15.2765253,0.0000,/*,0.0005,69.184565,0.0016420,158.75502
2024-Jul-15 00:00,19 38 35.41,-33 39 23.4,290.5627,-38.0167,137.0602347089,15.0337007,137.060234708927,15.0337007,15.2759452,15.2759569,0.0000,/*,0.0005,69.183744,0.0016356,158.75844
2024-Aug-14 00:00,19 38 37.46,-33 40 29.2,290.5687,-38.0357,137.3207057184,15.0340907,137.320705718394,15.0340907,15.2753632,15.2753738,0.0000,/*,0.0005,69.182987,0.0016292,158.76110
2024-Sep-13 00:00,19 38 39.49,-33 41 34.6,290.5748,-38.0546,137.5811832885,15.0344654,137.581183288469,15.0344654,15.2747712,15.2747825,0.0000,/*,0.0005,69.182486,0.0016228,158.76401
2024-Oct-13 00:00,19 38 41.52,-33 42 39.8,290.5808,-38.0734,137.8416673867,15.0348372,137.841667386726,15.0348372,15.2741834,15.2741938,0.0000,/*,0.0005,69.182375,0.0016165,158.76689
2024-Nov-12 00:00,19 38 43.55,-33 43 44.8,290.5867,-38.0922,138.1021578909,15.0352149,138.102157890908,15.0352149,15.2736004,15.2736122,0.0000,/*,0.0005,69.182692,0.0016102,158.77062
2024-Dec-12 00:00,19 38 45.56,-33 44 49.5,290.5927,-38.1109,138.3626554061,15.0356587,138.362655406099,15.0356587,15.2730742,15.2730907,0.0000,/*,0.0005,69.183362,0.0016039,158.77468
2025-Jan-11 00:00,19 38 47.57,-33 45 54.0,290.5986,-38.1295,138.6231613083,15.0361702,138.623161308272,15.0361702,15.2726176,15.2726358,0.0000,/*,0.0005,69.184206,0.0015977,158.77706
2025-Feb-10 00:00,19 38 49.57,-33 46 58.2,290.6045,-38.1481,138.8836763159,15.0367071,138.883676315949,15.0367071,15.2721919,15.2722112,0.0000,/*,0.0005,69.184992,0.0015914,158.77772
2025-Mar-12 00:00,19 38 51.56,-33 48 02.1,290.6104,-38.1666,139.1442006965,15.0372520,139.144200696542,15.0372520,15.2717830,15.2718030,0.0000,/*,0.0005,69.185509,0.0015852,158.77662
2025-Apr-11 00:00,19 38 53.55,-33 49 05.9,290.6163,-38.1850,139.4047342425,15.0377486,139.404734242452,15.0377486,15.2713468,15.2713630,0.0000,/*,0.0005,69.185625,0.0015791,158.77373
